rent,price,square,bedrooms,bathrooms,balcony,house_direction,legal_info,furniture,hurried
True,,,,,False,,True,True,False
False,,41.0,,,False,,True,False,False
True,6 tỷ,129.0,,,False,,True,False,False
False,4tỷ,,,,False,,False,False,False
False,,,,,False,,False,False,False
False,,,,,False,,False,False,False
False,,174.0,5.0,,False,,True,False,False
False,3.2 tỷ,,3.0,,False,,True,False,False
False,,3.0,6.0,4.0,False,,False,False,True
False,5.1 tỷ,,,,False,đông,False,False,False
False,3tỷ,,2.0,,False,,False,True,False
False,3.45 tỷ,,,,False,đông,False,False,False
False,3.45 tỷ,,,,False,đông,False,False,False
False,,64.0,,,False,,True,False,False
False,7.5 tỷ,,,,False,đông,False,False,False
False,3.3 tỷ,,,,False,đông,False,False,False
False,,,,,False,,True,True,False
False,1.6 tỷ,80.0,,,False,đông,True,False,False
False,40 triệu,,,,False,đông,True,False,True
False,,,,,False,,False,False,False
False,4 tỷ,55.0,,,False,,True,False,False
True,3.7 tỷ,,,,False,,True,False,False
False,,44.0,,,False,,True,True,False
True,,,,,False,,False,False,False
False,30triệu,,6.0,,False,đông,False,False,False
False,3 tỷ,52.0,2.0,2.0,False,,True,False,False
False,4.5 tỷ,40.0,,,False,,True,False,True
False,2 tỷ,,,,False,,True,False,True
False,,,6.0,5.0,False,,False,False,False
False,5.68 tỷ,,3.0,3.0,False,đông,True,False,False
False,60 tỷ,326.0,,,False,,False,True,False
False,4.78 tỷ,112.0,3.0,3.0,False,đông,True,False,False
False,3.6 tỷ,26.0,2.0,2.0,False,đông,True,False,False
False,,,,,False,,True,False,False
False,3 tỷ,,2.0,2.0,False,,True,False,False
False,3tỷ,80.0,2.0,2.0,False,,True,False,False
False,,68.0,,,False,,True,False,False
False,60 tỷ,,,,False,,False,False,True
False,50 tỷ,,,,False,,False,False,True
False,,100.0,3.0,2.0,False,,True,False,False
False,,,,,False,,True,False,True
False,60 triệu,52.9,,,False,,False,False,False
False,,,,,False,,True,False,False
False,,50.0,,,False,,True,False,False
False,,50.0,,,False,,True,False,False
False,2 tỷ,25.0,,,False,đông,True,False,False
False,3 tỷ,39.0,2.0,2.0,False,,True,False,False
True,,52.0,,2.0,True,,True,False,False
True,24 tỷ,,,,False,,True,False,False
True,24 tỷ,,,,False,,True,False,False
False,3 tỷ,66.0,4.0,4.0,True,đông,True,False,False
False,,66.0,,,False,,True,False,False
False,5 tỷ,70.0,6.0,5.0,False,tây,True,False,True
False,5 tỷ,70.0,6.0,5.0,False,tây,True,False,True
False,,56.0,,,False,,True,False,False
False,,123.0,,,False,,False,True,False
False,7.5 tỷ,,3.0,3.0,False,,True,False,False
False,"11,5 tỷ",,4.0,3.0,False,,False,False,False
False,,44.0,,2.0,False,,True,True,False
False,,,3.0,,False,,True,False,True
False,,,,2.0,False,,True,True,False
False,,56.0,,,False,,True,False,False
False,,45.0,,,False,,True,False,False
True,35 triệu,51.9,,,False,đông,False,False,False
False,6 tỷ,88.6,,,False,đông,True,False,False
False,14 tỷ,,,,False,,True,False,False
False,66 tỷ,,,,False,,False,False,True
False,62 tỷ,,,,False,,False,False,True
False,55 tỷ,,,,False,,False,False,True
False,2 tỷ,,,,False,,True,False,True
False,,142.0,2.0,2.0,False,,True,False,False
False,5 tỷ,,,2.0,False,tây,True,False,False
False,"3,5 tỷ",45.0,3.0,3.0,False,,True,False,False
False,,80.0,,,False,,True,False,False
False,2 tỷ,37.0,,2.0,False,đông,True,False,False
False,3.25 tỷ,,,,False,đông,False,False,False
True,3 tỷ,48.0,3.0,,False,,False,False,False
True,3 tỷ,48.0,3.0,,False,,False,False,False
False,6.5 tỷ,,,,False,đông,False,False,False
False,4.7 tỷ,,,,False,đông,False,False,False
False,1 triệu,,,,False,tây,False,False,False
False,,,3.0,3.0,False,,True,False,False
False,5.8 tỷ,,,,False,đông,False,False,False
False,6.5 tỷ,,,,False,đông,False,False,False
False,6 tỷ,,,,False,đông,False,False,False
False,5.3 tỷ,,,,False,đông,False,False,False
False,3.8 tỷ,,,,False,đông,False,False,False
False,3.4 tỷ,,,,False,đông,False,False,False
False,3.5 tỷ,,,,False,,True,True,False
False,5.88 tỷ,,3.0,2.0,False,đông,True,False,False
False,3 tỷ,48.0,,,False,,True,False,False
True,,89.0,,,False,,True,False,False
True,,,,,False,đông,False,True,False
False,6 tỷ,70.0,,,False,,True,False,True
False,,87.0,,8.0,False,,True,False,False
False,3 tỷ,58.0,4.0,3.0,False,,True,False,False
True,2tỷ,50.6,,1.0,False,tây,True,False,False
False,,,,,False,,False,False,False
False,4.45 tỷ,,2.0,3.0,False,đông,True,False,False
False,45 tỷ,,,,False,,False,False,False
False,45 tỷ,,,,False,,False,False,False
False,5 tỷ,80.0,,5.0,False,,False,False,True
False,23 tỷ,99.8,,,False,,False,True,False
False,23 tỷ,,,,False,,False,True,False
False,,20.0,,,False,đông,False,False,False
False,465 triệu,,2.0,1.0,False,,True,True,False
False,,95.0,,,False,,True,False,False
False,28.5 tỷ,,,,False,,True,False,False
False,6 tỷ,60.0,,,False,,True,False,False
True,,,,,False,,True,False,False
False,500 triệu,41.0,2.0,2.0,False,,True,False,True
False,,,,,False,,True,False,False
False,8 tỷ,,4.0,3.0,False,tây,True,False,False
False,4.1 tỷ,38.0,2.0,2.0,False,đông,True,False,False
False,5.55 tỷ,43.5,3.0,2.0,False,nam,True,False,False
False,,35.0,,,False,,True,False,False
False,2.95 tỷ,,2.0,2.0,False,,True,False,True
False,3.2 tỷ,,,,False,,True,False,True
False,,,6.0,5.0,False,,True,True,False
False,12 triệu,,,,False,,True,False,False
True,9 tỷ,,,,False,,True,False,False
False,20 tỷ,123.0,5.0,7.0,False,tây,True,True,False
False,17 tỷ,,,,False,tây,True,True,False
False,800 triệu,521.0,,,False,,False,False,False
False,800 triệu,521.0,,,False,,False,False,False
False,4 tỉ,100.0,,,False,,True,False,True
False,16.5 tỷ,,,,False,,True,False,False
False,,,,,False,,False,False,True
False,,31.0,,,False,,True,False,False
False,,26.0,,,False,,True,False,False
False,,78.0,2.0,2.0,False,,True,False,False
False,,241.0,,,False,đông,False,False,True
False,,241.0,,,False,đông,False,False,True
False,,,,,False,tây,True,False,True
True,,,,,False,đông,True,False,False
False,,30.0,3.0,3.0,False,,True,False,False
False,,,4.0,3.0,False,,True,False,False
False,465 triệu,110.0,2.0,1.0,False,,True,False,True
False,7 tỷ,,,,False,bắc,False,False,True
False,,72.0,,3.0,False,,True,False,False
False,,72.0,,3.0,False,,True,False,False
False,10 tỷ,100.0,,,False,đông,True,False,True
False,17 tỷ,,,,False,nam,False,True,False
False,,85.0,,2.0,True,,True,False,False
False,,,,,False,,True,True,False
False,,90.0,,5.0,False,đông,True,False,False
False,,43.0,,3.0,False,,True,False,False
False,,,2.0,2.0,False,,True,False,False
False,7 tỷ,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,,38.5,,,False,,True,False,False
True,,,5.0,6.0,False,,True,False,False
False,5.1 tỷ,40.0,,,False,,True,False,True
False,"3,3 tỷ",33.0,,,False,,True,False,False
False,,,,,False,,True,False,False
False,3 tỷ,53.4,,,True,tây,True,False,False
False,,56.0,3.0,2.0,False,,True,True,False
True,,,,2.0,False,,False,False,False
True,,,2.0,2.0,False,,True,False,False
False,,,2.0,2.0,False,,False,False,False
False,,,2.0,2.0,False,đông,False,False,False
False,,56.0,,,False,,False,False,False
True,,,,,False,,True,False,False
False,1 tỷ,80.0,,2.0,False,,True,False,False
False,7 tỷ,,,,False,,True,False,False
False,,32.0,,3.0,False,,True,False,False
False,,32.0,,3.0,False,,True,False,False
False,,32.0,,3.0,False,,True,False,False
False,"3,5 tỷ",36.0,,,False,đông,True,False,False
False,,56.0,,,False,,False,False,False
False,17 tỷ,,,,False,nam,True,True,False
False,2 tỷ,90.0,,,False,,True,False,False
False,,,3.0,,True,,False,False,False
True,5.4 tỷ,,3.0,3.0,False,,True,False,False
True,17 tỷ,195.0,,,False,,True,True,False
False,,,2.0,2.0,False,,False,False,False
False,,38.0,,4.0,False,,False,True,False
False,,38.0,,4.0,False,,False,True,False
False,4.5tỷ,51.2,2.0,2.0,False,,True,False,True
True,5 tỷ,,2.0,,False,,True,False,False
False,,,,5.0,False,,False,True,False
False,,,,2.0,False,,True,False,False
False,,,,2.0,False,,True,False,False
True,,70.0,1.0,2.0,False,,False,False,False
False,"13,5 tỷ",,,,False,,True,False,False
True,,,,,False,,True,False,False
False,4.75 tỷ,40.0,,,False,đông,True,False,False
True,,48.0,2.0,,False,tây,True,False,False
False,"9,5 tỷ",97.0,,,False,,True,False,False
False,,,3.0,4.0,True,,True,False,True
False,"4,9 tỷ",50.0,,,True,,False,True,False
False,"11,8 tỷ",50.0,,,False,nam,True,True,False
False,,,,,False,đông,False,False,False
False,12.8 tỷ,,4.0,,False,đông,False,False,False
False,16 tỷ,80.0,,,False,đông,False,False,False
False,16 tỷ,80.0,,,False,đông,False,False,False
False,"5,3 tỷ",,,,False,đông,False,False,True
False,,,,,True,,True,False,False
False,8tỷ,,3.0,3.0,False,,True,False,False
False,8tỷ,,3.0,3.0,False,,True,False,False
False,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,"4,9 tỷ",50.0,3.0,2.0,False,,True,False,False
False,2.6 tỷ,36.0,,,False,,True,False,False
False,3tỷ,55.0,,2.0,False,,True,False,False
False,,80.0,,,False,,False,False,False
False,,80.0,,,False,,False,False,False
True,,75.0,,2.0,False,,True,False,False
False,13 tỷ,81.0,,,False,,True,False,False
True,,,,,False,,True,False,False
False,8.2 tỷ,88.0,4.0,4.0,False,đông,False,False,True
False,850 triệu,64.0,,4.0,True,,True,False,False
False,3 tỷ,45.0,2.0,2.0,False,,True,False,False
False,,58.0,3.0,3.0,False,,False,False,False
False,,107.0,4.0,3.0,False,,False,False,False
False,,68.0,,,False,,False,False,False
False,,114.0,3.0,,False,,False,False,False
False,5.35 tỷ,,,,False,tây,False,False,False
False,,55.0,,,False,,True,False,False
False,,33.0,,5.0,False,,True,False,False
False,4 triệu,6000.0,,3.0,False,,True,False,True
False,,63.0,5.0,6.0,False,,False,True,False
False,"5,4 tỷ",100.0,,,False,đông,False,False,False
False,13.5 tỷ,109.1,,,False,,False,False,False
False,550 triệu,75.0,,,False,,True,False,False
False,4.x tỷ,48.6,,,False,,True,False,False
False,14 tỷ,,,,False,,True,False,False
False,8 tỷ,,,,False,,False,False,False
False,"1,2 tỷ",70.0,,,False,đông,True,False,False
False,,,4.0,5.0,False,,True,False,False
False,5 tỷ,64.0,,,False,,True,False,False
False,6tỷ,98.0,3.0,3.0,False,,True,False,False
False,,43.4,,,True,,False,True,False
False,,,,,False,,False,False,False
False,,,,,False,,False,False,False
False,,64.0,,,False,,True,False,True
False,6.2 tỷ,40.0,,3.0,True,,True,True,False
False,,56.0,,,False,,True,False,False
False,,56.0,,,False,,True,False,False
False,18 triệu,,3.0,3.0,False,,True,False,False
False,3tỷ,,,,False,,False,False,False
False,,,2.0,3.0,False,bắc,True,False,False
False,9tỷ,,,4.0,False,,True,False,False
False,13.5 tỷ,120.0,,,False,đông,False,False,True
False,4.2 tỷ,40.0,3.0,2.0,False,tây,True,False,False
False,4.2 tỷ,37.1,2.0,2.0,False,bắc,True,False,False
False,,82.0,,,False,,True,False,False
False,,43.0,,,False,,True,False,False
False,5 tỷ,64.0,,,False,,True,True,False
False,5.88 tỷ,,4.0,3.0,False,nam,True,True,False
False,,,4.0,4.0,False,tây,True,False,True
False,,,2.0,,False,,True,True,False
False,5 tỷ,64.0,,,False,,False,False,False
False,4 tỷ,42.0,4.0,3.0,False,,True,False,False
False,,42.0,,3.0,False,,True,False,False
False,,,,,False,nam,False,False,False
False,15 triệu,,,,False,đông,False,False,False
False,15 triệu,,,,False,đông,False,False,False
False,4 tỷ,,4.0,,False,nam,False,False,False
False,3 tỷ,48.0,2.0,,True,,False,False,False
True,,,,,False,đông,True,False,False
False,"5,2 tỷ",64.0,,,False,tây,True,False,False
False,8 tỷ,200.0,,,False,đông,True,False,False
False,"4,9 tỷ",80.0,,,False,nam,True,False,False
False,550 triệu,43.6,,,False,,True,False,False
False,,66.0,3.0,2.0,True,,True,False,False
False,500 triệu,80.8,2.0,1.0,False,,True,False,True
False,,96.0,3.0,2.0,False,đông,False,False,False
True,,40.0,,,False,,False,False,False
False,5 tỷ,,3.0,2.0,False,,True,False,False
False,5 tỷ,,3.0,2.0,False,,True,False,False
False,,,,,False,,False,False,False
True,,,2.0,3.0,False,,True,False,False
False,,,,,False,,False,False,False
False,,,,,False,,False,False,False
True,,40.0,,,False,,False,False,False
False,4.79 tỷ,53.0,,,False,,True,False,False
False,6 tỷ,100.0,5.0,5.0,False,,True,True,False
False,10.5 tỷ,300.0,,,False,,True,False,False
False,24 tỉ,,,4.0,False,,False,True,True
False,,80.0,4.0,5.0,True,tây,True,True,False
False,,73.0,,,False,,True,False,False
False,6 tỷ,100.0,5.0,5.0,False,,True,True,False
False,,,5.0,,False,,True,False,False
False,2 tỷ,40.0,,,False,,True,False,False
False,"2,7 tỷ",45.0,,,False,đông,True,False,False
False,,52.0,2.0,,False,,True,True,False
False,680 triệu,22.5,,1.0,False,,True,False,False
False,,,,,False,,False,False,True
False,3 tỷ,62.5,2.0,2.0,False,đông,True,False,False
False,5 tỷ,54.0,3.0,2.0,False,,True,False,False
False,,100.0,6.0,,False,đông,True,False,True
False,3.x tỷ,,,,False,nam,True,False,False
False,,78.0,5.0,5.0,False,,True,False,True
False,5 tỷ,60.0,3.0,2.0,False,,True,False,False
False,40 triệu,357.5,,,False,,True,False,False
False,20 triệu,120.0,,,False,đông,True,False,False
False,,60.0,,,False,đông,True,False,False
True,,,6.0,,False,,False,False,False
False,,40.0,4.0,4.0,False,,True,False,False
False,4 tỷ,118.0,,,False,,True,False,False
False,4 tỷ,60.0,,,False,đông,True,False,False
False,8.7 tỷ,240.0,,,False,,True,False,False
False,,50.0,2.0,2.0,False,,False,False,False
True,,,4.0,4.0,True,,False,False,False
False,"4,1 tỷ",74.0,,,False,,True,False,False
False,,,3.0,2.0,False,,True,False,False
False,2tỷ,,2.0,3.0,False,,False,False,False
False,,,,4.0,False,,True,False,False
False,"4,95 tỷ",60.0,,,False,,False,False,False
False,6 tỷ,64.0,4.0,4.0,False,,False,False,False
False,,,,,False,,True,False,False
False,"4,2 tỷ",56.0,,,False,,True,True,False
False,"4,2 tỷ",56.0,,,False,,True,True,False
False,,100.0,3.0,4.0,False,bắc,True,True,False
False,670 triệu,44.0,,3.0,True,,True,False,False
False,5.25 tỷ,,5.0,4.0,False,bắc,True,False,False
False,"2,4 tỷ",33.0,,,False,,True,False,False
False,7.68 tỷ,63.0,5.0,6.0,False,đông,True,False,False
False,,27.0,2.0,3.0,False,bắc,True,True,False
False,700 triệu,70.0,,,True,đông,False,True,False
False,1.69 tỷ,77.0,6.0,9.0,True,,True,True,True
True,17 triệu,,4.0,4.0,False,,True,False,False
False,,40.0,,,False,,True,False,True
True,,,,4.0,True,,True,False,False
False,,,,,False,,True,False,False
True,8 triệu,,5.0,3.0,False,,True,False,False
True,8 triệu,,5.0,3.0,False,,True,False,False
False,,35.0,,,True,tây,True,False,False
False,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,,132.0,3.0,3.0,False,,False,False,False
False,3tỷ,,,,False,,False,False,False
True,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,2tỷ,,,,False,,False,False,True
False,,,3.0,3.0,True,,True,False,False
False,,36.0,,3.0,False,tây,True,False,False
False,4 tỷ,55.0,,,True,,True,True,False
True,5 tỷ,67.0,,,True,,True,False,False
False,3tỷ,,2.0,,True,,True,True,False
False,,77.0,3.0,3.0,False,,True,False,False
False,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,,,,,False,,True,False,False
False,,47.3,,2.0,False,,False,False,True
False,,,4.0,5.0,False,,True,False,True
False,,,,,False,nam,True,True,False
True,,,,,False,,True,False,False
False,,35.0,2.0,,True,,True,False,False
False,4.8 tỷ,,,,False,,True,False,True
False,3 tỷ,,,,False,,True,False,True
False,11.7 tỷ,,,,False,,True,False,False
False,,96.0,,,False,nam,True,False,False
False,,,2.0,3.0,True,,True,False,False
False,,49.2,3.0,2.0,False,,True,False,False
False,,210.0,,,False,đông,True,False,True
False,6 tỷ,63.0,,3.0,False,nam,False,True,False
False,,54.0,3.0,2.0,True,nam,True,False,False
False,,39.0,,,False,,True,False,False
False,7 tỷ,,,5.0,False,đông,False,False,False
False,"7,1 tỷ",,,,False,tây,True,False,True
False,,51.3,,4.0,False,,True,True,False
False,5.8 tỷ,40.0,,,False,,True,False,True
False,5 tỷ,,4.0,3.0,False,,True,False,False
False,"7,9 tỷ",190.0,4.0,,False,,True,False,False
True,,,,1.0,False,,False,False,False
False,5 tỷ,60.0,2.0,,False,,True,False,True
False,8.8 tỷ,157.0,,,False,đông,True,False,False
False,,52.0,2.0,2.0,False,,True,False,False
False,,53.0,2.0,,False,,False,False,False
False,,92.0,2.0,1.0,False,,True,False,False
False,9 triệu,64.0,,,False,,True,False,True
True,,,,,False,,False,False,False
False,,50.0,,2.0,False,tây,True,False,False
False,,,,,True,,True,False,False
False,8tỷ,,3.0,3.0,False,đông,True,False,False
False,5 tỷ,43.0,,,False,,True,False,True
False,,,3.0,3.0,False,,True,False,False
False,,,4.0,5.0,False,,False,False,False
False,700 triệu,56.0,4.0,5.0,False,,False,False,False
True,,,2.0,1.0,False,,False,False,False
False,,,,,True,,True,True,False
False,3 tỷ,44.0,2.0,,False,,False,True,False
False,,66.0,,3.0,False,,True,False,False
False,,45.0,,4.0,False,,True,True,False
False,1tỷ,96.0,,,True,,True,False,False
False,,,4.0,4.0,False,,True,True,True
False,,,3.0,3.0,True,,True,False,False
False,1 tỷ,,3.0,4.0,False,,True,False,False
False,49.8 tỷ,,,,False,tây,True,False,False
True,7 triệu,,,,False,đông,True,False,False
False,4 tỷ,,,2.0,False,đông,True,False,True
False,,,4.0,,False,đông,True,True,False
True,4 tỷ,,,,False,,False,False,False
False,5 tỷ,101.0,,,False,đông,True,False,False
False,"5,8 tỷ",145.0,,,False,,True,False,False
False,6 tỷ,56.0,,5.0,False,đông,False,True,False
False,,,4.0,,False,,False,False,False
False,4.9 tỷ,44.0,2.0,,False,,True,False,True
False,6 tỷ,70.0,4.0,5.0,True,đông,True,False,False
True,,,,4.0,True,,True,False,False
False,,52.0,,,False,,True,False,False
False,15.8 tỷ,,,,False,,False,False,False
False,6.1 tỷ,57.0,4.0,3.0,True,,True,True,False
False,5 tỷ,55.0,,,False,,True,False,True
False,,35.0,,,False,bắc,True,False,False
False,4.69 tỷ,31.0,4.0,3.0,True,,True,True,False
False,10 tỷ,80.0,4.0,5.0,False,đông,False,False,True
False,"14,5 tỷ",71.5,,,False,,True,False,False
False,15.2 tỷ,,5.0,6.0,False,đông,True,False,False
False,,,,,False,,False,False,True
False,13 tỷ,,5.0,3.0,False,tây,True,False,False
False,25 tỷ,,,,False,đông,True,False,False
False,25 tỷ,,,,False,đông,True,False,False
False,,,2.0,2.0,False,,True,True,False
False,,94.0,,4.0,False,,True,False,False
False,,,,,True,,True,True,False
False,,,5.0,5.0,True,,True,False,False
False,14 tỷ,,,,False,,True,False,False
False,,,,,False,đông,False,True,False
False,5 tỷ,60.0,,,False,,True,False,False
False,,48.0,2.0,2.0,False,,True,False,False
False,27 tỷ,1000.0,,,False,,True,False,False
False,"9,4 tỷ",,,,False,đông,True,False,True
False,4 tỷ,33.0,4.0,5.0,False,,True,False,False
