post_code,post_date,district,square,bedroom,bathroom,house_direction,has_balcony,has_furniture,has_legal_info,is_hurried,floor,has_basement,house_type,price
280397,"[datetime.datetime(2023, 10, 9, 15, 8)]",Tân Phú,41.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.4
280396,"[datetime.datetime(2023, 10, 9, 15, 9)]",Thủ Đức,58.4,2.0,3.0,,False,True,True,False,2,False,nhà riêng,4.9
280391,"[datetime.datetime(2023, 10, 9, 15, 33)]",Quận 12,41.0,2.0,,đông,False,False,True,False,0,False,nhà riêng,2.35
280388,"[datetime.datetime(2023, 10, 9, 15, 44)]",Bình Thạnh,72.0,6.0,5.0,,False,False,False,False,5,False,nhà riêng,10.0
280387,"[datetime.datetime(2023, 10, 9, 15, 47)]",Gò Vấp,50.0,2.0,2.0,,False,True,True,True,2,False,nhà riêng,4.3
280369,"[datetime.datetime(2023, 10, 9, 17, 13)]",Bình Thạnh,43.0,4.0,5.0,,False,False,True,False,6,False,nhà riêng,4.75
280351,"[datetime.datetime(2023, 10, 9, 20, 53)]",Gò Vấp,28.0,4.0,2.0,,False,True,True,True,4,False,nhà riêng,3.2
280349,"[datetime.datetime(2023, 10, 9, 21, 32)]",Gò Vấp,85.0,7.0,7.0,,False,False,True,False,5,False,nhà riêng,11.5
280347,"[datetime.datetime(2023, 10, 9, 22, 34)]",Quận 9,67.0,2.0,2.0,,False,False,True,False,1,False,nhà mặt phố,3.5
280345,"[datetime.datetime(2023, 10, 9, 23, 59)]",Quận 12,67.0,3.0,3.0,,False,False,True,False,2,False,nhà riêng,3.0
280343,"[datetime.datetime(2023, 10, 10, 0, 47)]",Quận 12,82.0,2.0,,,False,False,True,False,0,False,nhà riêng,4.0
280342,"[datetime.datetime(2023, 10, 10, 1, 23)]",Quận 12,73.0,4.0,2.0,,False,False,False,False,2,False,nhà riêng,4.0
280332,"[datetime.datetime(2023, 10, 10, 8, 50)]",Gò Vấp,50.0,3.0,4.0,tây-bắc,False,False,False,False,3,False,nhà riêng,4.6
280329,"[datetime.datetime(2023, 10, 10, 9, 7)]",Thủ Đức,67.0,,,,False,False,False,True,5,False,nhà riêng,7.0
280316,"[datetime.datetime(2023, 10, 10, 11, 42)]",Thủ Đức,65.0,4.0,5.0,tây,True,True,True,False,8,False,nhà riêng,9.0
280312,"[datetime.datetime(2023, 10, 10, 12, 45)]",Bình Chánh,138.0,1.0,1.0,tây,True,False,False,True,0,False,nhà mặt phố,2.48
280310,"[datetime.datetime(2023, 10, 10, 13, 4)]",Phú Nhuận,64.0,4.0,4.0,,True,False,True,False,4,False,nhà riêng,8.2
280309,"[datetime.datetime(2023, 10, 10, 13, 9)]",Thủ Đức,45.0,3.0,3.0,đông,False,False,True,True,3,False,nhà riêng,4.0
280291,"[datetime.datetime(2023, 10, 10, 14, 58)]",Quận 2,42.0,2.0,2.0,,False,False,False,False,2,False,nhà riêng,4.0
280289,"[datetime.datetime(2023, 10, 10, 15, 28)]",Tân Phú,41.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,3.1
280285,"[datetime.datetime(2023, 10, 10, 15, 43)]",Bình Tân,100.0,3.0,,đông,False,False,True,False,2,False,nhà riêng,3.43
280282,"[datetime.datetime(2023, 10, 10, 16, 2)]",Bình Tân,74.0,,,,False,False,True,False,0,False,nhà riêng,3.6
280277,"[datetime.datetime(2023, 10, 10, 17, 3)]",Bình Thạnh,64.0,5.0,6.0,,False,True,False,False,5,False,nhà riêng,9.3
280276,"[datetime.datetime(2023, 10, 10, 17, 7)]",Gò Vấp,64.0,7.0,6.0,,False,False,False,False,5,False,nhà riêng,6.5
280275,"[datetime.datetime(2023, 10, 10, 17, 9)]",Bình Tân,66.0,2.0,2.0,,False,False,True,False,3,False,nhà riêng,4.65
280272,"[datetime.datetime(2023, 10, 10, 17, 35)]",Phú Nhuận,101.8,,,,False,False,False,False,4,False,nhà mặt phố,24.5
280271,"[datetime.datetime(2023, 10, 10, 18, 7)]",Bình Thạnh,47.0,4.0,5.0,đông,False,False,True,True,6,False,nhà riêng,6.5
280269,"[datetime.datetime(2023, 10, 10, 19, 15)]",Thủ Đức,43.0,3.0,3.0,,False,False,True,True,4,False,nhà riêng,4.0
280260,"[datetime.datetime(2023, 10, 10, 23, 36)]",Quận 12,90.0,,,,False,False,True,False,0,False,nhà mặt phố,4.85
280258,"[datetime.datetime(2023, 10, 11, 1, 0)]",Quận 12,90.0,,,,False,False,True,False,0,False,nhà mặt phố,4.85
280257,"[datetime.datetime(2023, 10, 11, 1, 13)]",Quận 12,40.0,3.0,,đông,False,False,False,False,2,False,nhà riêng,2.75
280248,"[datetime.datetime(2023, 10, 11, 8, 48)]",Phú Nhuận,70.0,3.0,2.0,,False,False,True,False,2,False,nhà riêng,6.2
280234,"[datetime.datetime(2023, 10, 9, 8, 54)]",Tân Phú,188.0,3.0,2.0,đông,False,False,True,False,3,False,nhà mặt phố,8.47
280211,"[datetime.datetime(2023, 10, 9, 12, 10)]",Phú Nhuận,42.0,4.0,3.0,,False,False,True,False,4,False,nhà riêng,5.1
280204,"[datetime.datetime(2023, 10, 7, 16, 6)]",Gò Vấp,34.0,2.0,2.0,,False,False,False,False,2,False,nhà riêng,3.7
280199,"[datetime.datetime(2023, 10, 7, 17, 47)]",Quận 9,68.0,3.0,2.0,đông,True,False,True,True,0,False,nhà riêng,3.8
280198,"[datetime.datetime(2023, 10, 7, 17, 56)]",Thủ Đức,58.0,3.0,2.0,,False,False,True,True,2,False,nhà riêng,3.4
280193,"[datetime.datetime(2023, 10, 7, 22, 46)]",Tân Bình,79.0,4.0,4.0,,False,False,False,False,0,False,nhà riêng,9.8
280192,"[datetime.datetime(2023, 10, 7, 23, 46)]",Quận 12,130.0,4.0,,,False,False,True,False,4,False,nhà riêng,5.0
280189,"[datetime.datetime(2023, 10, 8, 8, 25)]",Quận 11,42.0,2.0,1.0,đông,False,False,True,False,0,False,nhà riêng,3.5
280176,"[datetime.datetime(2023, 10, 8, 15, 5)]",Bình Tân,85.0,3.0,2.0,,False,False,True,False,2,False,nhà riêng,3.6
280175,"[datetime.datetime(2023, 10, 8, 17, 16)]",Thủ Đức,64.0,3.0,2.0,,False,False,True,True,2,False,nhà riêng,3.8
280173,"[datetime.datetime(2023, 10, 8, 17, 28)]",Bình Tân,57.0,,,,False,False,True,False,0,False,nhà riêng,3.75
280172,"[datetime.datetime(2023, 10, 8, 17, 39)]",Phú Nhuận,29.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,3.9
280169,"[datetime.datetime(2023, 10, 8, 18, 16)]",Gò Vấp,68.0,3.0,4.0,,False,True,True,False,0,False,nhà mặt phố,6.8
280168,"[datetime.datetime(2023, 10, 8, 18, 29)]",Thủ Đức,64.0,3.0,2.0,,False,False,True,True,1,False,nhà riêng,3.7
280166,"[datetime.datetime(2023, 10, 8, 22, 20)]",Thủ Đức,92.0,3.0,3.0,nam,False,False,True,True,0,False,nhà riêng,4.5
280162,"[datetime.datetime(2023, 10, 9, 5, 33)]",Quận 10,120.0,6.0,5.0,nam,True,False,True,False,6,False,nhà riêng,23.38
280161,"[datetime.datetime(2023, 10, 9, 6, 3)]",Quận 9,55.0,3.0,2.0,,True,False,True,False,2,False,nhà riêng,3.5
280155,"[datetime.datetime(2023, 10, 6, 15, 57)]",Bình Tân,70.0,4.0,4.0,bắc,True,True,True,False,4,False,nhà riêng,6.38
280152,"[datetime.datetime(2023, 10, 6, 16, 11)]",Bình Tân,45.0,3.0,2.0,,False,False,True,False,3,False,nhà riêng,4.9
280146,"[datetime.datetime(2023, 10, 6, 16, 24)]",Thủ Đức,64.0,2.0,1.0,tây,False,False,True,True,0,False,nhà riêng,4.3
280144,"[datetime.datetime(2023, 10, 6, 16, 47)]",Thủ Đức,64.0,2.0,1.0,tây,False,False,True,True,0,False,nhà mặt phố,4.3
280139,"[datetime.datetime(2023, 10, 6, 18, 52)]",Gò Vấp,42.0,4.0,,,False,False,True,False,3,False,nhà riêng,5.3
280138,"[datetime.datetime(2023, 10, 6, 19, 57)]",Bình Tân,100.0,,,,False,False,False,False,4,False,nhà riêng,12.5
280134,"[datetime.datetime(2023, 10, 6, 21, 35)]",Thủ Đức,490.0,,,,False,False,True,False,6,False,nhà riêng,45.0
280133,"[datetime.datetime(2023, 10, 6, 22, 12)]",Quận 9,80.0,2.0,1.0,,False,False,False,True,0,False,nhà riêng,3.0
280132,"[datetime.datetime(2023, 10, 6, 22, 29)]",Bình Tân,37.0,,,,False,False,False,False,5,False,nhà riêng,3.5
280130,"[datetime.datetime(2023, 10, 6, 23, 2)]",Quận 12,110.0,3.0,,,False,False,True,False,4,False,nhà riêng,4.25
280129,"[datetime.datetime(2023, 10, 7, 0, 56)]",Quận 12,72.0,3.0,2.0,,False,False,True,False,3,False,nhà mặt phố,5.6
280128,"[datetime.datetime(2023, 10, 7, 2, 32)]",Quận 12,110.0,5.0,3.0,,False,False,True,False,4,False,nhà mặt phố,5.25
280126,"[datetime.datetime(2023, 10, 7, 8, 26)]",Gò Vấp,41.0,4.0,3.0,,False,True,True,False,4,False,nhà riêng,5.7
280125,"[datetime.datetime(2023, 10, 7, 8, 39)]",Tân Bình,,,,,False,True,False,True,5,False,nhà mặt phố,22.0
280121,"[datetime.datetime(2023, 10, 7, 8, 46)]",Tân Bình,,,,,False,True,False,True,5,False,luxury home,22.0
280117,"[datetime.datetime(2023, 10, 7, 9, 2)]",Quận 1,,,,,False,False,False,False,4,False,luxury home,29.8
280113,"[datetime.datetime(2023, 10, 7, 9, 21)]",Tân Phú,71.0,2.0,2.0,,True,False,True,False,2,False,nhà riêng,5.2
280110,"[datetime.datetime(2023, 10, 7, 9, 48)]",Phú Nhuận,45.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,4.2
280106,"[datetime.datetime(2023, 10, 7, 10, 8)]",Quận 1,,,,,False,False,False,False,4,False,luxury home,29.8
280105,"[datetime.datetime(2023, 10, 7, 10, 32)]",Bình Thạnh,,,,,False,False,False,True,5,False,nhà riêng,15.0
280099,"[datetime.datetime(2023, 10, 7, 11, 2)]",Bình Thạnh,,,,,False,False,False,True,7,False,nhà mặt phố,15.0
280094,"[datetime.datetime(2023, 10, 7, 13, 44)]",Thủ Đức,60.0,4.0,2.0,,False,False,True,True,0,False,nhà riêng,3.4
280093,"[datetime.datetime(2023, 10, 7, 14, 6)]",Gò Vấp,40.0,2.0,2.0,đông,True,True,True,False,2,False,nhà riêng,5.35
280088,"[datetime.datetime(2023, 10, 7, 14, 50)]",Bình Tân,80.0,,,,False,False,False,False,4,False,nhà riêng,12.5
280083,"[datetime.datetime(2023, 10, 7, 15, 9)]",Tân Bình,42.0,3.0,3.0,,False,False,True,False,3,False,nhà riêng,4.95
280077,"[datetime.datetime(2023, 10, 5, 14, 28)]",Tân Phú,35.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.7
280069,"[datetime.datetime(2023, 10, 5, 15, 5)]",Thủ Đức,60.0,3.0,2.0,,False,False,True,False,0,False,nhà riêng,3.5
280050,"[datetime.datetime(2023, 10, 5, 20, 29)]",Gò Vấp,50.0,4.0,6.0,,False,True,True,False,5,False,nhà riêng,8.6
280045,"[datetime.datetime(2023, 10, 5, 22, 19)]",Quận 9,66.0,2.0,1.0,,False,False,True,True,0,False,nhà riêng,3.3
280043,"[datetime.datetime(2023, 10, 5, 23, 41)]",Bình Tân,,,,,False,False,False,False,3,False,nhà riêng,4.9
280042,"[datetime.datetime(2023, 10, 6, 5, 46)]",Tân Phú,80.0,4.0,3.0,bắc,True,False,True,False,5,False,nhà riêng,7.48
280041,"[datetime.datetime(2023, 10, 6, 5, 52)]",Quận 11,45.0,2.0,1.0,bắc,False,False,True,False,0,False,nhà riêng,3.5
280035,"[datetime.datetime(2023, 10, 6, 7, 42)]",Gò Vấp,47.0,4.0,5.0,,False,False,True,False,4,False,nhà riêng,7.4
280027,"[datetime.datetime(2023, 10, 6, 8, 57)]",Bình Tân,40.0,,2.0,bắc,False,False,True,True,3,False,nhà riêng,4.0
280017,"[datetime.datetime(2023, 10, 6, 10, 6)]",Gò Vấp,53.0,2.0,2.0,đông,True,False,True,False,0,False,nhà riêng,5.0
280016,"[datetime.datetime(2023, 10, 6, 10, 22)]",Thủ Đức,60.0,3.0,2.0,,False,False,True,False,2,False,nhà riêng,3.6
280011,"[datetime.datetime(2023, 10, 6, 10, 57)]",Phú Nhuận,72.0,,,,False,False,False,True,4,False,nhà mặt phố,21.0
280010,"[datetime.datetime(2023, 10, 6, 11, 5)]",Phú Nhuận,52.0,,,,False,False,False,False,4,False,nhà mặt phố,12.0
280009,"[datetime.datetime(2023, 10, 6, 11, 6)]",Quận 12,63.0,3.0,1.0,,False,False,True,False,4,False,nhà riêng,2.0
280007,"[datetime.datetime(2023, 10, 6, 11, 10)]",Phú Nhuận,72.0,,,,False,False,False,True,5,False,nhà mặt phố,21.0
280005,"[datetime.datetime(2023, 10, 6, 11, 17)]",Gò Vấp,117.0,,,,False,False,False,True,4,False,nhà mặt phố,12.0
280004,"[datetime.datetime(2023, 10, 6, 11, 19)]",Quận 3,52.0,,,,False,False,False,True,3,False,nhà mặt phố,15.0
280003,"[datetime.datetime(2023, 10, 6, 11, 21)]",Phú Nhuận,132.0,,,,False,False,False,True,5,False,nhà mặt phố,35.0
280002,"[datetime.datetime(2023, 10, 6, 11, 27)]",Quận 1,60.0,,,,False,False,False,True,6,False,nhà mặt phố,22.0
280001,"[datetime.datetime(2023, 10, 6, 11, 31)]",Phú Nhuận,24.0,3.0,2.0,,True,False,True,False,4,False,nhà riêng,3.95
280000,"[datetime.datetime(2023, 10, 6, 11, 31)]",Quận 2,80.0,,,,False,False,False,True,4,True,nhà mặt phố,19.0
279997,"[datetime.datetime(2023, 10, 6, 11, 53)]",Thủ Đức,60.0,3.0,2.0,,False,False,True,True,2,False,nhà riêng,3.6
279991,"[datetime.datetime(2023, 10, 6, 14, 1)]",Bình Tân,100.0,,,,False,False,False,False,4,False,nhà riêng,9.9
279988,"[datetime.datetime(2023, 10, 6, 14, 13)]",Bình Tân,80.0,,,,False,False,True,False,4,False,nhà riêng,7.6
279985,"[datetime.datetime(2023, 10, 6, 14, 21)]",Bình Tân,100.0,5.0,6.0,tây,False,False,True,False,4,False,nhà riêng,15.0
279979,"[datetime.datetime(2023, 10, 6, 14, 54)]",Gò Vấp,56.0,4.0,3.0,,False,False,False,False,3,False,nhà riêng,5.5
279978,"[datetime.datetime(2023, 10, 6, 14, 58)]",Bình Thạnh,100.0,8.0,8.0,,False,False,False,False,4,False,nhà riêng,8.8
279963,"[datetime.datetime(2023, 10, 5, 11, 11)]",Phú Nhuận,,6.0,4.0,,False,False,False,False,4,False,luxury home,12.9
279959,"[datetime.datetime(2023, 10, 5, 11, 16)]",Phú Nhuận,51.0,6.0,4.0,,False,False,False,False,4,False,luxury home,12.9
279958,"[datetime.datetime(2023, 10, 5, 11, 17)]",Thủ Đức,60.0,3.0,2.0,,False,False,True,True,1,False,nhà riêng,3.5
279956,"[datetime.datetime(2023, 10, 5, 11, 18)]",Phú Nhuận,51.0,6.0,4.0,,False,False,False,False,4,False,luxury home,12.9
279950,"[datetime.datetime(2023, 10, 5, 11, 47)]",Bình Tân,45.0,4.0,5.0,đông,False,False,False,False,5,False,nhà mặt phố,5.1
279948,"[datetime.datetime(2023, 10, 5, 13, 49)]",Quận 2,,,,đông,False,False,True,True,3,True,nhà mặt phố,30.0
279944,"[datetime.datetime(2023, 10, 5, 13, 57)]",Bình Thạnh,,,,đông,False,False,False,True,4,False,nhà mặt phố,22.0
279939,"[datetime.datetime(2023, 10, 4, 17, 15)]",Bình Thạnh,72.0,,,,False,False,False,True,4,False,nhà mặt phố,12.0
279938,"[datetime.datetime(2023, 10, 4, 17, 18)]",Thủ Đức,60.0,4.0,2.0,,False,False,True,False,2,False,nhà riêng,3.4
279933,"[datetime.datetime(2023, 10, 4, 21, 36)]",Thủ Đức,180.0,4.0,3.0,đông,False,False,True,False,2,False,nhà riêng,9.0
279926,"[datetime.datetime(2023, 10, 4, 23, 1)]",Bình Thạnh,55.0,4.0,4.0,,False,False,True,False,4,False,nhà riêng,6.99
279925,"[datetime.datetime(2023, 10, 4, 23, 12)]",Quận 12,68.0,2.0,,,False,False,True,False,3,False,nhà riêng,3.45
279924,"[datetime.datetime(2023, 10, 4, 23, 16)]",Bình Tân,90.0,,,,False,False,False,True,1,False,nhà riêng,5.2
279922,"[datetime.datetime(2023, 10, 4, 23, 55)]",Quận 2,54.0,3.0,2.0,tây,False,False,False,False,2,False,nhà riêng,4.0
279921,"[datetime.datetime(2023, 10, 4, 23, 59)]",Quận 2,218.0,5.0,5.0,đông,False,False,True,False,3,False,nhà mặt phố,26.0
279920,"[datetime.datetime(2023, 10, 5, 0, 3)]",Quận 2,205.0,,,đông,False,False,False,False,0,False,nhà mặt phố,18.0
279919,"[datetime.datetime(2023, 10, 5, 1, 0)]",Quận 12,,2.0,2.0,,True,False,True,False,3,False,nhà mặt phố,5.25
279911,"[datetime.datetime(2023, 10, 5, 8, 58)]",Gò Vấp,71.0,,,,False,False,False,False,5,True,luxury home,30.0
279910,"[datetime.datetime(2023, 10, 5, 8, 59)]",Gò Vấp,71.0,,,,False,False,False,False,5,True,luxury home,30.0
279900,"[datetime.datetime(2023, 10, 5, 9, 22)]",Quận 3,,,,,False,True,True,True,3,False,nhà riêng,16.0
279898,"[datetime.datetime(2023, 10, 5, 9, 29)]",Bình Tân,,4.0,4.0,nam,True,False,False,False,4,False,nhà riêng,4.48
279896,"[datetime.datetime(2023, 10, 5, 9, 34)]",Quận 3,,,,,False,True,True,True,3,False,nhà riêng,16.0
279895,"[datetime.datetime(2023, 10, 5, 9, 40)]",Gò Vấp,71.0,,,,False,False,False,False,5,True,luxury home,30.0
279894,"[datetime.datetime(2023, 10, 5, 9, 40)]",Phú Nhuận,45.0,4.0,3.0,,False,False,True,False,3,False,nhà riêng,4.9
279893,"[datetime.datetime(2023, 10, 5, 9, 42)]",Bình Thạnh,,,,,False,False,False,True,7,False,luxury home,13.5
279890,"[datetime.datetime(2023, 10, 5, 10, 0)]",Bình Thạnh,,,,,False,False,False,True,7,False,luxury home,27.0
279888,"[datetime.datetime(2023, 10, 5, 10, 12)]",Tân Bình,25.0,2.0,2.0,,False,False,True,False,2,False,nhà riêng,2.59
279886,"[datetime.datetime(2023, 10, 5, 10, 19)]",Gò Vấp,53.0,4.0,5.0,đông-nam,False,False,True,False,6,False,nhà riêng,7.6
279885,"[datetime.datetime(2023, 10, 5, 10, 20)]",Bình Thạnh,80.0,,,,False,True,False,True,8,True,luxury home,18.0
279883,"[datetime.datetime(2023, 10, 5, 10, 22)]",Bình Thạnh,80.0,,,,False,True,False,True,8,True,nhà riêng,18.0
279881,"[datetime.datetime(2023, 10, 5, 10, 27)]",Bình Tân,105.0,,,đông,False,False,False,False,2,False,nhà mặt phố,7.5
279880,"[datetime.datetime(2023, 10, 5, 10, 27)]",Gò Vấp,,,,,False,True,True,True,4,False,nhà riêng,4.0
279873,"[datetime.datetime(2023, 10, 5, 10, 34)]",Bình Tân,64.0,,,đông,False,False,False,False,4,False,nhà riêng,6.4
279872,"[datetime.datetime(2023, 10, 5, 10, 38)]",Gò Vấp,71.0,,,,False,False,False,False,5,True,luxury home,30.0
279871,"[datetime.datetime(2023, 10, 5, 10, 50)]",Bình Thạnh,,,,,False,False,False,False,6,False,luxury home,65.0
279870,"[datetime.datetime(2023, 10, 5, 10, 54)]",Bình Thạnh,,,,,False,False,False,False,6,False,luxury home,65.0
279869,"[datetime.datetime(2023, 10, 5, 10, 58)]",Gò Vấp,25.0,2.0,2.0,đông,True,False,False,False,2,False,nhà mặt phố,3.8
279868,"[datetime.datetime(2023, 10, 5, 11, 0)]",Gò Vấp,25.0,2.0,2.0,đông,True,False,True,False,2,False,nhà mặt phố,3.8
279867,"[datetime.datetime(2023, 10, 5, 11, 2)]",Bình Tân,48.0,,,đông,False,False,False,False,2,False,nhà riêng,4.45
284510,"[datetime.datetime(2023, 11, 9, 13, 57)]",Bình Tân,132.0,,,,False,True,True,False,7,True,nhà riêng,22.0
284508,"[datetime.datetime(2023, 11, 9, 13, 58)]",Bình Tân,50.0,2.0,2.0,,False,False,True,False,3,False,nhà riêng,3.5
284506,"[datetime.datetime(2023, 11, 9, 14, 5)]",Tân Bình,44.0,1.0,1.0,tây,False,False,True,False,3,False,nhà riêng,5.9
284493,"[datetime.datetime(2023, 11, 9, 15, 6)]",Tân Bình,30.0,2.0,2.0,,False,False,True,False,2,False,nhà mặt phố,5.49
284492,"[datetime.datetime(2023, 11, 9, 15, 8)]",Tân Bình,39.0,3.0,3.0,,False,False,True,False,3,False,nhà riêng,4.2
284491,"[datetime.datetime(2023, 11, 9, 15, 8)]",Bình Tân,58.0,,,đông,False,False,False,False,0,False,nhà riêng,4.6
284486,"[datetime.datetime(2023, 11, 9, 15, 15)]",Bình Tân,48.0,,,đông,False,False,False,False,4,False,nhà riêng,4.7
284479,"[datetime.datetime(2023, 11, 9, 16, 22)]",Bình Tân,112.0,,,đông,False,False,False,False,2,False,nhà riêng,10.5
284477,"[datetime.datetime(2023, 11, 9, 16, 29)]",Quận 8,72.0,5.0,6.0,tây,False,False,True,False,5,False,nhà mặt phố,12.8
284472,"[datetime.datetime(2023, 11, 9, 16, 43)]",Quận 10,55.88,5.0,3.0,tây,False,True,True,False,5,False,nhà riêng,8.5
284471,"[datetime.datetime(2023, 11, 9, 16, 49)]",Bình Tân,54.0,,,đông,False,False,False,False,3,False,nhà riêng,4.5
284469,"[datetime.datetime(2023, 11, 9, 16, 56)]",Thủ Đức,268.0,3.0,2.0,,False,False,True,True,0,False,nhà riêng,5.5
284468,"[datetime.datetime(2023, 11, 9, 16, 56)]",Thủ Đức,65.0,4.0,5.0,bắc,False,True,True,False,5,False,nhà riêng,6.8
284467,"[datetime.datetime(2023, 11, 9, 16, 57)]",Bình Tân,64.0,,,đông,False,False,False,False,0,False,nhà riêng,4.35
284466,"[datetime.datetime(2023, 11, 9, 16, 58)]",Tân Bình,74.0,3.0,2.0,,False,False,True,False,2,False,nhà riêng,4.4
284453,"[datetime.datetime(2023, 11, 9, 21, 51)]",Tân Phú,76.0,4.0,4.0,,True,False,True,False,4,False,nhà riêng,5.5
284452,"[datetime.datetime(2023, 11, 9, 23, 57)]",Quận 9,55.0,4.0,3.0,tây,True,False,True,False,3,False,nhà mặt phố,6.0
279865,"[datetime.datetime(2023, 10, 5, 11, 6)]",Quận 12,64.0,2.0,2.0,đông,False,False,True,False,2,False,nhà riêng,3.0
279863,"[datetime.datetime(2023, 10, 4, 16, 9)]",Gò Vấp,42.0,3.0,2.0,,False,False,False,False,0,False,nhà riêng,3.1
279856,"[datetime.datetime(2023, 10, 4, 16, 3)]",Bình Thạnh,150.0,6.0,7.0,,False,False,False,False,4,False,nhà riêng,13.8
279855,"[datetime.datetime(2023, 10, 4, 16, 2)]",Thủ Đức,60.0,3.0,2.0,,False,False,True,False,2,False,nhà riêng,2.9
279847,"[datetime.datetime(2023, 10, 4, 15, 35)]",Bình Tân,60.0,,,đông,False,False,False,False,2,False,nhà riêng,4.6
279844,"[datetime.datetime(2023, 10, 4, 10, 57)]",Quận 8,320.0,5.0,4.0,đông,False,False,True,False,5,False,nhà mặt phố,20.0
279835,"[datetime.datetime(2023, 10, 4, 13, 22)]",Gò Vấp,25.0,2.0,2.0,đông,True,False,True,False,2,False,nhà riêng,3.8
279830,"[datetime.datetime(2023, 10, 4, 14, 5)]",Tân Phú,64.0,4.0,4.0,,False,True,True,False,5,False,nhà riêng,7.6
279815,"[datetime.datetime(2023, 10, 4, 15, 11)]",Quận 1,44.0,,,,False,False,False,True,5,False,nhà mặt phố,19.0
279813,"[datetime.datetime(2023, 10, 4, 15, 27)]",Bình Tân,48.0,,,đông,False,False,False,False,2,False,nhà riêng,3.1
279811,"[datetime.datetime(2023, 10, 4, 10, 35)]",Quận 8,213.6,6.0,5.0,đông,False,False,True,False,4,False,nhà mặt phố,8.9
279810,"[datetime.datetime(2023, 10, 4, 10, 33)]",Phú Nhuận,35.0,3.0,2.0,,False,False,True,False,3,False,nhà riêng,4.1
279808,"[datetime.datetime(2023, 10, 1, 18, 40)]",Gò Vấp,62.0,6.0,7.0,đông-nam,False,False,True,False,6,False,nhà mặt phố,14.5
279807,"[datetime.datetime(2023, 10, 3, 11, 18)]",Gò Vấp,48.0,3.0,3.0,tây-bắc,True,False,True,False,1,False,nhà riêng,6.5
279801,"[datetime.datetime(2023, 10, 3, 11, 39)]",Bình Thạnh,,,,,False,False,False,False,6,False,nhà mặt phố,65.0
279794,"[datetime.datetime(2023, 10, 3, 11, 44)]",Bình Tân,56.0,,,đông,False,False,False,False,4,False,nhà riêng,5.7
279792,"[datetime.datetime(2023, 10, 3, 11, 52)]",Bình Tân,50.0,,,đông,False,False,False,False,2,False,nhà riêng,3.4
279791,"[datetime.datetime(2023, 10, 3, 11, 59)]",Bình Tân,64.0,,,đông,False,False,False,False,2,False,nhà mặt phố,5.5
