url,title,post_code,post_date,district,price,square,bedroom,bathroom
https://batdongsan.vn/ban-gap-nha-4-tang-5-ty8-hem-oto-khu-le-van-quoi-binh-tan-r276078,Bán gấp nhà 4 tầng- 5 t.ỷ8- hẻm ôtô- khu Lê Văn Quới-Bình Tân,276078,"[datetime.datetime(2023, 8, 22, 10, 0)]",Bình Tân,5.8,86.0,4.0,4.0
https://batdongsan.vn/0903383017-r276074,0903383017,276074,"[datetime.datetime(2023, 8, 22, 10, 16)]",Phú Nhuận,8.65,,,
https://batdongsan.vn/ban-gap-nha-su-van-hanh-q5-20m-3-tang-2pn-chi-28-ty-r276072,Bán gấp nhà Sư Vạn Hạnh Q5 - 20m² - 3 Tầng - 2pn - Chỉ 2.8 tỷ,276072,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 5,2800.0,20.0,2.0,2.0
https://batdongsan.vn/ban-gap-nha-su-van-hanh-q5-20m-3-tang-2pn-chi-28-ty-r276071,Bán gấp nhà Sư Vạn Hạnh Q5 - 20m² - 3 Tầng - 2pn - Chỉ 2.8 tỷ,276071,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 5,2800.0,20.0,2.0,2.0
https://batdongsan.vn/ban-nha-1ham-4tang-mt-kinh-doanh-duong-man-thien-dt-133-m-gia-21-ty-r276070,"Bán nhà 1Hầm + 4Tầng MT kinh doanh đường Man Thiện, dt 133 m² Giá 21 Tỷ",276070,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 9,21.0,133.0,6.0,6.0
https://batdongsan.vn/ban-nha-1ham-4tang-mt-kinh-doanh-duong-man-thien-dt-133-m-gia-21-ty-r276069,"Bán nhà 1Hầm + 4Tầng MT kinh doanh đường Man Thiện, dt 133 m² Giá 21 Tỷ",276069,"[datetime.datetime(2023, 8, 22, 10, 24)]",Quận 9,21.0,133.0,6.0,6.0
https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-truong-phuoc-phan-binh-tan-tret-1-lau-tang-full-noi-that-r276062,"Bán Nhà Hẻm Xe Hơi Đường trương Phước Phan- Bình Tân, Trệt 1 Lầu, Tặng Full Nội Thất",276062,"[datetime.datetime(2023, 8, 22, 10, 49)]",Bình Tân,3.15,36.0,3.0,2.0
https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-truong-phuoc-phan-binh-tan-tret-1-lau-tang-full-noi-that-r276061,"Bán Nhà Hẻm Xe Hơi Đường trương Phước Phan- Bình Tân, Trệt 1 Lầu, Tặng Full Nội Thất",276061,"[datetime.datetime(2023, 8, 22, 10, 49)]",Bình Tân,3.15,36.0,3.0,2.0
https://batdongsan.vn/ban-nha-huong-lo-2-binh-tan-o-to-77m2-2-tang-chi-32-ty-0948362610-r276044,"BÁN NHÀ HƯƠNG LỘ 2, BÌNH TÂN, Ô TÔ, 77M2, 2 TẦNG, CHỈ 3,2 TỶ 0948362610.",276044,"[datetime.datetime(2023, 8, 22, 11, 55)]",Bình Tân,3.2,77.0,3.0,2.0
https://batdongsan.vn/ban-nha-huong-lo-2-binh-tan-o-to-77m2-2-tang-chi-32-ty-0948362610-r276043,"BÁN NHÀ HƯƠNG LỘ 2, BÌNH TÂN, Ô TÔ, 77M2, 2 TẦNG, CHỈ 3,2 TỶ 0948362610.",276043,"[datetime.datetime(2023, 8, 22, 11, 55)]",Bình Tân,3.2,77.0,3.0,2.0
https://batdongsan.vn/ban-nha-trung-my-tay-4x13m-shr-khong-quy-hoach-nhinh-2-ty-chu-no-bank-gap-ban-r276040,"Bán nhà Trung Mỹ Tây, 4x13m, SHR không quy hoạch, nhỉnh 2 tỷ, chủ nợ bank gấp bán",276040,"[datetime.datetime(2023, 8, 22, 12, 34)]",Quận 12,2.6,52.0,2.0,1.0
https://batdongsan.vn/ban-nha-trung-my-tay-4x13m-shr-khong-quy-hoach-nhinh-2-ty-chu-no-bank-gap-ban-r276039,"Bán nhà Trung Mỹ Tây, 4x13m, SHR không quy hoạch, nhỉnh 2 tỷ, chủ nợ bank gấp bán",276039,"[datetime.datetime(2023, 8, 22, 12, 34)]",Quận 12,2.6,52.0,2.0,1.0
https://batdongsan.vn/ban-nha-vuon-lai-p-phu-tho-hoa-tp-hem-rong-cach-duong-chinh-30m-buoc-chan-r276038,"Bán nhà Vườn Lài, P Phú Thọ Hoà TP hẻm rộng cách đường chính 30m bước chân",276038,"[datetime.datetime(2023, 8, 22, 12, 35)]",Tân Phú,4.2,40.0,,
https://batdongsan.vn/ban-nha-vuon-lai-p-phu-tho-hoa-tp-hem-rong-cach-duong-chinh-30m-buoc-chan-r276037,"Bán nhà Vườn Lài, P Phú Thọ Hoà TP hẻm rộng cách đường chính 30m bước chân",276037,"[datetime.datetime(2023, 8, 22, 12, 35)]",Tân Phú,4.2,40.0,,
https://batdongsan.vn/nha-dep-vao-o-ngay-co-noi-that-ngay-duong-vuon-lai-luy-ban-bich-r276030,Nhà đẹp vào ở ngay. Có nội thất. Ngay đường Vườn Lài - Luỹ Bán Bích,276030,"[datetime.datetime(2023, 8, 22, 13, 20)]",Tân Phú,4.2,40.0,,
https://batdongsan.vn/nha-dep-vao-o-ngay-co-noi-that-ngay-duong-vuon-lai-luy-ban-bich-r276029,Nhà đẹp vào ở ngay. Có nội thất. Ngay đường Vườn Lài - Luỹ Bán Bích,276029,"[datetime.datetime(2023, 8, 22, 13, 20)]",Tân Phú,4.2,40.0,,
https://batdongsan.vn/ban-nha-trung-my-tay-4x13m-shr-khong-quy-hoach-nhinh-2-ty-chu-no-bank-gap-ban-r276010,"Bán nhà Trung Mỹ Tây, 4x13m, SHR không quy hoạch, nhỉnh 2 tỷ, chủ nợ bank gấp bán",276010,"[datetime.datetime(2023, 8, 22, 14, 45)]",Quận 12,2.6,52.0,2.0,1.0
https://batdongsan.vn/can-ban-nha-7m-x-21m-noi-that-cao-cap-vi-tri-sang-chanh-duong-so-7-du-an-van-phuc-city-thu-duc-r284122,Cần bán nhà 7m x 21m nội thất cao cấp - vị trí sang chảnh đường Số 7 dự án Vạn Phúc City Thủ Đức,284122,"[datetime.datetime(2023, 11, 14, 9, 41)]",Thủ Đức,34.0,147.0,,
https://batdongsan.vn/van-phuc-city-ban-nha-pho-lien-ke-vi-tri-dep-pho-kd-dt-7m-x21m-5-tang-gia-27-ty-r284119,Vạn Phúc City - Bán nhà Phố Liền Kề - vị trí đẹp Phố KD- DT 7m x21m - 5 Tầng - Giá 27 tỷ,284119,"[datetime.datetime(2023, 11, 14, 9, 45)]",Thủ Đức,27.0,147.0,,
https://batdongsan.vn/ban-nha-vi-tri-trung-tam-linh-trung-thu-duc-gia-re-r284117,BÁN NHÀ VỊ TRÍ TRUNG TÂM LINH TRUNG THỦ ĐỨC GIÁ RẺ,284117,"[datetime.datetime(2023, 11, 14, 9, 55)]",Thủ Đức,4.15,58.0,3.0,2.0
https://batdongsan.vn/ban-nha-dong-den-tan-binh-52m2-gia-96-ty-r284116,"BÁN NHÀ ĐỒNG ĐEN TÂN BÌNH 52M2, GIÁ 9.6 TỶ",284116,"[datetime.datetime(2023, 11, 14, 10, 15)]",Tân Bình,9.6,52.0,2.0,2.0
https://batdongsan.vn/sat-mat-tien-nguyen-van-tri-phuong-13-phu-nhuan-5-tang-btct-40m2-5x-ty-r284115,"SÁT MẶT TIỀN NGUYỄN VĂN TRỖI, PHƯỜNG 13, PHÚ NHUẬN, 5 TẦNG BTCT, 40M2, 5.x TỶ",284115,"[datetime.datetime(2023, 11, 14, 10, 24)]",Phú Nhuận,5.4,40.0,3.0,4.0
https://batdongsan.vn/ban-nha-hxh-4-tang-tan-binh-gia-6x-ty-tl-r284114,"Bán nhà HXH 4 tầng , Tân Bình Giá 6.x tỷ TL",284114,"[datetime.datetime(2023, 11, 14, 10, 26)]",Tân Bình,6.5,55.0,5.0,6.0
https://batdongsan.vn/ban-nha-hxh-4-tang-tan-binh-gia-6x-ty-tl-r284113,"Bán nhà HXH 4 tầng , Tân Bình Giá 6.x tỷ TL",284113,"[datetime.datetime(2023, 11, 14, 10, 26)]",Tân Bình,6.5,55.0,5.0,6.0
https://batdongsan.vn/ban-nha-3-lau-4x20m-mat-tien-duong-nb-cao-lo-phuong-4-quan-8-r284112,Bán nhà 3 lầu 4x20m mặt tiền đường NB Cao Lỗ Phường 4 Quận 8,284112,"[datetime.datetime(2023, 11, 14, 10, 30)]",Quận 8,10.8,80.0,,
https://batdongsan.vn/ban-nha-1-lau-hem-xe-hoi-gan-mt-duong-nguyen-trai-p8-quan-5-r284110,Bán nhà 1 lầu hẻm xe hơi gần MT đường Nguyễn Trãi P.8 Quận 5,284110,"[datetime.datetime(2023, 11, 14, 10, 50)]",Quận 5,10.3,66.0,,
https://batdongsan.vn/mat-tien-kinh-doanh-sam-uat-nguyen-hoang-5-tang-quan-2-4x20m-225-ty-r284089,"Mặt tiền kinh doanh sầm uất Nguyễn Hoàng, 5 tầng, Quận 2, 4x20m, 22.5 tỷ",284089,"[datetime.datetime(2023, 11, 14, 14, 31)]",Quận 2,22.5,80.0,5.0,5.0
https://batdongsan.vn/nha-hem-o-to-do-cua-canh-truong-dai-hoc-van-hien-37-ty-r284088,"Nhà hẻm ô tô đỗ cửa. Cạnh trường Đại Học Văn Hiến, 3.7 tỷ",284088,"[datetime.datetime(2023, 11, 14, 14, 31)]",Tân Phú,3.7,39.0,2.0,2.0
https://batdongsan.vn/bao-gia-cua-nhua-dai-loan-tai-hoc-mon-cua-nhua-toilet-r284078,Báo giá cửa nhựa Đài loan tại Hóc Môn | Cửa nhựa Toilet,284078,"[datetime.datetime(2023, 11, 14, 15, 1)]",Hóc Môn,,,,
https://batdongsan.vn/nha-dep-44m2-binh-tan-cau-bung-le-trong-tan-32-ty-lh-0948362610-r284074,"NHÀ ĐẸP 44M2 BÌNH TÂN CẦU BƯNG LÊ TRỌNG TẤN 3,2 TỶ LH 0948362610",284074,"[datetime.datetime(2023, 11, 14, 15, 41)]",Bình Tân,3.2,44.0,,
https://batdongsan.vn/truong-duc-toan-r284071,Trương Đức Toàn,284071,"[datetime.datetime(2023, 11, 14, 15, 48)]",Bình Tân,18.8,240.0,8.0,6.0
https://batdongsan.vn/binh-thanh-hxh-quoc-lo-13-40m2-2-tang-btct-nha-moi-o-ngay-4-ty-75-r284070,"Bình Thạnh HXH Quốc Lộ 13, 40m2, 2 tầng btct nhà mới ở ngay, 4 tỷ 75",284070,"[datetime.datetime(2023, 11, 14, 18, 33)]",Bình Thạnh,4.75,40.0,2.0,2.0
https://batdongsan.vn/ban-nha-mt-duong-so-6-phuong-binh-tho-thu-duc-ngay-cho-bac-ninh-r284069,BÁN NHÀ MT ĐƯỜNG SỐ 6 PHƯỜNG BÌNH THỌ - THỦ ĐỨC NGAY CHỢ BẮC NINH,284069,"[datetime.datetime(2023, 11, 14, 18, 51)]",Thủ Đức,5.6,62.0,3.0,2.0
https://batdongsan.vn/hoc-mon-ba-diem-hem-xe-hoi-dau-tu-dong-tien-r284068,HÓC MÔN - BÀ ĐIỂM - HẺM XE HƠI –ĐẦU TƯ DÒNG TIỀN,284068,"[datetime.datetime(2023, 11, 14, 19, 22)]",Hóc Môn,3.8,100.0,5.0,2.0
https://batdongsan.vn/gia-dinh-chia-tai-san-ban-gap-can-nha-f3-qbinh-thanh-418m2-gia-5ty3-tl-r284066,"Gia đình chia tài sản bán gấp căn nhà F3 Q.Bình Thạnh 41,8m2 giá 5ty3 TL",284066,"[datetime.datetime(2023, 11, 14, 20, 3)]",Bình Thạnh,5.3,42.0,,3.0
https://batdongsan.vn/thanh-ly-can-nha-de-ve-que-r284063,THANH LÝ CĂN NHÀ ĐỂ VỀ QUÊ,284063,"[datetime.datetime(2023, 11, 15, 0, 26)]",Tân Phú,13.9,80.0,7.0,3.0
https://batdongsan.vn/phu-nhuan-nha-moi-o-ngay-don-tet-chi-199-ty-r284062,Phú Nhuận Nhà Mới Ở Ngay Đón Tết Chỉ 1.99 Tỷ,284062,"[datetime.datetime(2023, 11, 15, 1, 8)]",Phú Nhuận,,,,
https://batdongsan.vn/ban-gap-nha-3-tang-hem-xe-hoi-linh-dong-thu-duc-51m-5-ty-3-r276009,BÁN GẤP NHÀ 3 TẦNG HẺM XE HƠI LINH ĐÔNG THỦ ĐỨC 51M² - 5 TỶ 3,276009,"[datetime.datetime(2023, 8, 21, 12, 50)]",Thủ Đức,,,,
https://batdongsan.vn/ban-gap-nha-3-tang-hem-xe-hoi-linh-dong-thu-duc-51m-5-ty-3-r276008,BÁN GẤP NHÀ 3 TẦNG HẺM XE HƠI LINH ĐÔNG THỦ ĐỨC 51M² - 5 TỶ 3,276008,"[datetime.datetime(2023, 8, 21, 12, 50)]",Thủ Đức,,,,
https://batdongsan.vn/nha-ban-hem-xe-hoi-5m-nha-dep-3-tang-vuong-vuc-khu-vuc-dan-tri-chi-56-ty-r276007,NHÀ BÁN HẺM XE HƠI 5M- NHÀ ĐẸP- 3 TẦNG VUÔNG VỨC- KHU VỰC DÂN TRÍ CHỈ 5.6 TỶ,276007,"[datetime.datetime(2023, 8, 21, 12, 53)]",Thủ Đức,,,,
https://batdongsan.vn/ban-nha-3-tang-duong-nhua-5m-linh-xuan-thu-duc-52m2-chi-41ty-r276006,"BÁN NHÀ 3 TẦNG, ĐƯỜNG NHỰA 5M, LINH XUÂN, THỦ ĐỨC, 52M2, CHỈ 4.1TỶ",276006,"[datetime.datetime(2023, 8, 21, 12, 57)]",Thủ Đức,,,,
https://batdongsan.vn/gap-mat-tien-kd-ngang-lon-7271-duong-6m-gan-ten-lua-binh-tan-giap-quan-6-52-ty-r275999,"GẤP - MẶT TIỀN KD NGANG LỚN 7.2×7.1, ĐƯỜNG 6M, GẦN TÊN LỬA BÌNH TÂN, GIÁP QUẬN 6, 5.2 TỶ",275999,"[datetime.datetime(2023, 8, 21, 13, 52)]",Bình Tân,5.2,53.0,2.0,
https://batdongsan.vn/ban-nha-binh-tan-le-co-an-lac-62m2-3-tang-chi-499-ty-0948362610-r275995,"BÁN NHÀ BÌNH TÂN, LÊ CƠ, AN LẠC 62M2, 3 TẦNG, CHỈ 4,99 TỶ, 0948362610",275995,"[datetime.datetime(2023, 8, 21, 13, 56)]",Bình Tân,4.99,62.0,,
https://batdongsan.vn/nha-moi-2-mat-hem-duong-bach-dang-p24-binh-thanh-r275994,"Nhà mới 2 mặt hẻm đường Bạch Đằng, P.24, Bình Thạnh",275994,"[datetime.datetime(2023, 8, 21, 14, 3)]",Bình Thạnh,2.4,38.0,2.0,2.0
https://batdongsan.vn/0906879205-r275985,0906879205,275985,"[datetime.datetime(2023, 8, 21, 12, 0)]",Gò Vấp,2.2,36.0,2.0,2.0
https://batdongsan.vn/cua-go-cong-nghiep-mdf-melamine-cao-cap-tai-thu-duc-tphcm-r275983,Cửa gỗ công nghiệp MDF Melamine cao cấp tại Thủ Đức - TP.HCM,275983,"[datetime.datetime(2023, 8, 21, 11, 57)]",Thủ Đức,,,,
https://batdongsan.vn/nha-hem-oto-gan-phan-dang-luu-phuong-4-phu-nhuan-5-tang-ngang-37m-chi-4x-ty-r275981,"Nhà hẻm ôtô gần Phan Đăng Lưu, phường 4 - Phú Nhuận, 5 tầng, ngang 3.7m, chỉ 4.x tỷ",275981,"[datetime.datetime(2023, 8, 21, 11, 48)]",Phú Nhuận,4.2,75.0,3.0,
https://batdongsan.vn/ban-nha-duong-so-10-p-linh-trung-tp-thu-duc-dt-524m-gia-39-ty-r275978,"Bán nhà, Đường số 10, P. Linh Trung Tp Thủ Đức, dt 52.4m² Giá 3,9 Tỷ",275978,"[datetime.datetime(2023, 8, 21, 11, 32)]",Thủ Đức,3.9,52.4,,
https://batdongsan.vn/chdv-8-phong-dong-tien-san-trung-tam-binh-thanh-2-mat-hem-r275976,"CHDV 8 phòng dòng tiền sẵn Trung Tâm Bình Thạnh, 2 mặt hẻm",275976,"[datetime.datetime(2023, 8, 21, 9, 6)]",Bình Thạnh,6.7,53.0,8.0,8.0
https://batdongsan.vn/ban-gap-nha-duong-dinh-hoi-5x15m1tr-1-lau2pn-2wchxh-cach-duong-chinh-chi-50m-r275958,"Bán gấp nhà Dương Đình Hội ,5x15m,1TR 1 lầu,2PN 2WC,HXH cách đường chính chỉ 50m",275958,"[datetime.datetime(2023, 8, 21, 10, 27)]",Quận 9,5.1,75.0,2.0,2.0
https://batdongsan.vn/ban-nha-hem-xe-hoi-quan-9-dien-tich-lon-ngang-61m-gia-chi-3-ty-r275953,"BÁN NHÀ HẺM XE HƠI QUẬN 9, DIỆN TÍCH LỚN NGANG 6.1M GIÁ CHỈ 3 TỶ",275953,"[datetime.datetime(2023, 8, 21, 10, 55)]",Quận 9,,,,
https://batdongsan.vn/ban-nha-phuoc-long-b-quan-9-77m2-cong-nhan-du-chi-46-ty-r275948,"BÁN NHÀ PHƯỚC LONG B QUẬN 9, 77M2 CÔNG NHẬN ĐỦ CHỈ 4.6 TỶ",275948,"[datetime.datetime(2023, 8, 21, 11, 19)]",Quận 9,,,,
https://batdongsan.vn/23-ty-3x7m2tang-pham-van-chieu-cho-thach-da-r275940,"2.3 tỷ - ( 3x7m/2Tầng ) Phạm Văn Chiêu, chợ Thạch Đà",275940,"[datetime.datetime(2023, 8, 21, 11, 27)]",Gò Vấp,2300.0,20.0,2.0,2.0
https://batdongsan.vn/ban-nha-hem-xe-hoi-duong-dinh-nghi-xuan-binh-tan-2-lau-tang-full-noi-that-r275939,"Bán Nhà Hẻm Xe Hơi Đường Đình Nghi Xuân - Bình Tân, 2 Lầu, Tặng Full Nội Thất",275939,"[datetime.datetime(2023, 8, 20, 22, 6)]",Bình Tân,6.3,94.0,4.0,4.0
https://batdongsan.vn/hem-xe-tai-do-cong-nguyen-gia-tri-d2-phuong-25-binh-thanh-ngang-4-x-21-4-tang-nhinh-19-ty-r275938,Hẻm Xe Tải Đỗ Cổng Nguyễn Gia Trí (D2) Phường 25 Bình Thạnh Ngang 4 x 21 4 Tầng Nhỉnh 19 Tỷ,275938,"[datetime.datetime(2023, 8, 20, 22, 13)]",Bình Thạnh,19.5,83.0,5.0,4.0
https://batdongsan.vn/48trm2-binh-tan-re-vo-dich-74m2-26-thang-3-hem-thong-huong-lo-3-sat-vach-aeon-tan-phu-3-ty-600-r275937,48Tr/m2 - BÌNH TÂN RẺ VÔ ĐỊCH - 74M2 - 26 THÁNG 3 HẺM THÔNG HƯƠNG LỘ 3 - SÁT VÁCH AEON TÂN PHÚ - 3 TỶ 600,275937,"[datetime.datetime(2023, 8, 20, 22, 56)]",Bình Tân,3.6,74.0,,
https://batdongsan.vn/nha-hem-oto-5m-gan-pham-van-dong-phuong-5-phu-nhuan-5-tang-ngang-4m-chi-4x-ty-r275936,"Nhà hẻm ôtô 5m gần Phạm Văn Đồng, phường 5 - Phú Nhuận, 5 tầng, ngang 4m, chỉ 4.x tỷ",275936,"[datetime.datetime(2023, 8, 20, 23, 0)]",Phú Nhuận,4.3,20.0,4.0,4.0
https://batdongsan.vn/ban-nha-sat-mat-tien-luy-ban-bich-no-hau-dien-tich-khung-96m2-gia-chi-6ty-r275930,"Bán nhà sát mặt tiền Lũy Bán Bích, nở hậu, diện tích khủng 96m2, giá chỉ 6ty.",275930,"[datetime.datetime(2023, 8, 21, 8, 12)]",Tân Phú,,96.0,3.0,2.0
https://batdongsan.vn/chinh-chu-trang-bia-chua-qua-dau-tu-ban-nha-sat-mat-tien-luy-ban-bich-gia-chi-6ty-r275929,"Chính chủ trang bìa chưa qua đầu tư, bán nhà sát mặt tiền Lũy Bán Bích, giá chỉ 6ty",275929,"[datetime.datetime(2023, 8, 21, 8, 15)]",Tân Phú,6.0,96.0,3.0,2.0
https://batdongsan.vn/ban-nha-hxh-4x14-pham-van-hai-nha-moi-xay-don-vao-o-ngay-gia-chi-87-ty-r275924,Bán Nhà HXH 4x14 Phạm Văn Hai Nhà Mới Xây Dọn Vào Ở Ngay Giá Chỉ 8.7 Tỷ,275924,"[datetime.datetime(2023, 8, 20, 14, 9)]",Tân Bình,8.7,54.0,4.0,5.0
https://batdongsan.vn/cuc-hot-nguyen-bieu-p2-q5-sat-q1-khu-kinh-doanh-thoi-trang-sam-uat-r275914,"Cực Hot Nguyễn Biểu, P.2 Q.5 Sát Q.1 Khu Kinh Doanh Thời Trang Sầm Uất",275914,"[datetime.datetime(2023, 8, 20, 17, 1)]",Quận 5,7.0,44.0,,
https://batdongsan.vn/cuc-hot-nguyen-bieu-p2-q5-sat-q1-khu-kinh-doanh-thoi-trang-sam-uat-r275913,"Cực Hot Nguyễn Biểu, P.2 Q.5 Sát Q.1 Khu Kinh Doanh Thời Trang Sầm Uất",275913,"[datetime.datetime(2023, 8, 20, 17, 1)]",Quận 5,7.0,44.0,,
https://batdongsan.vn/sieu-vip-nguyen-bieu-q5-sat-quan-1-khu-kinh-doanh-thoi-trang-sam-uat-r275910,"Siêu Vip Nguyễn Biểu Q.5, Sát Quận 1 khu kinh doanh Thời Trang sầm Uất",275910,"[datetime.datetime(2023, 8, 20, 19, 26)]",Quận 5,7.0,44.0,,
https://batdongsan.vn/ngop-nh-ban-nhanh-nha-dep-ho-ba-phan1tr-1l-2pn-2-wchem-xtdong-tien-8-tr-r275906,"Ngộp NH bán nhanh nhà đẹp Hồ Bá Phấn,1TR 1L ,2PN 2 WC,hẻm XT,dòng tiền 8 tr",275906,"[datetime.datetime(2023, 8, 20, 20, 49)]",Quận 9,5.2,72.0,2.0,2.0
https://batdongsan.vn/ban-nha-huong-lo-2-benh-vien-binh-tan-58m2-nhinh-3-ty-0948362610-r275902,BÁN NHÀ HƯƠNG LỘ 2 BỆNH VIỆN BÌNH TÂN 58M2 NHỈNH 3 TỶ 0948362610,275902,"[datetime.datetime(2023, 8, 20, 21, 17)]",Bình Tân,3900000.0,58.0,,
https://batdongsan.vn/ban-nha-rieng-duong-dinh-nghi-xuan-binh-tan-98m2-2-lau-5-phong-ngu-r275901,"Bán Nhà Riêng Đường Đình Nghi Xuân Bình Tân, 98m2- 2 Lầu, 5 Phòng Ngủ",275901,"[datetime.datetime(2023, 8, 20, 21, 56)]",Bình Tân,6.5,92.0,5.0,4.0
https://batdongsan.vn/hxh-sat-mat-tien-duong-so-51-phuong-14-go-vap-99m2-4-tang-115-ty-r275900,"HXH, sát mặt tiền đường Số 51, Phường 14 Gò Vấp, 99m2, 4 tầng, 11.5 tỷ",275900,"[datetime.datetime(2023, 8, 20, 10, 50)]",Gò Vấp,11.5,99.0,11.0,
https://batdongsan.vn/cho-thue-biet-thu-mini-khu-ten-lua-8-x-11-r275889,Cho thuê biệt thự mini khu Tên Lửa 8 x 11,275889,"[datetime.datetime(2023, 8, 18, 15, 4)]",Bình Tân,,100.0,,
https://batdongsan.vn/nong-ban-gap-nha-binh-chanh-da-co-so-binh-chanh-gan-cau-xang-gia-570tr-r275887,Nóng bán gấp nhà Bình Chánh đã có sổ bình chánh gần cầu xáng giá 570tr,275887,"[datetime.datetime(2023, 8, 18, 15, 22)]",Bình Chánh,,75.0,,
https://batdongsan.vn/ban-gap-nha-de-ve-que-4-tang-kien-co-duong-nguyen-lam-p7-phu-nhuan-r275885,"Bán gấp nhà để về quê 4 tầng kiên cố đường Nguyễn Lâm, P.7, Phú Nhuận",275885,"[datetime.datetime(2023, 8, 18, 15, 39)]",Phú Nhuận,3.9,40.0,,
https://batdongsan.vn/nha-khu-an-ninh-hem-duong-ho-bieu-chanh-p11-phu-nhuan-r275884,"Nhà khu an ninh hẻm đường Hồ Biểu Chánh, P.11, Phú Nhuận",275884,"[datetime.datetime(2023, 8, 18, 15, 43)]",Phú Nhuận,3.42,55.0,2.0,2.0
https://batdongsan.vn/nha-moi-5-tang-o-to-vao-trong-canh-cong-vien-nguyen-sy-sach-66-ty-r275877,"Nhà mới 5 tầng ô tô vào trong, cạnh Công Viên Nguyễn Sỹ Sách, 6.6 tỷ",275877,"[datetime.datetime(2023, 8, 18, 16, 29)]",Tân Bình,6.6,59.0,5.0,6.0
https://batdongsan.vn/ban-nha-mat-pho-gan-ly-chieu-hoang-cc-western-caption-quan-6-72m2-4-tang-r275875,Bán nhà mặt Phố Gần - Lý Chiêu Hoàng - CC Western Caption Quận 6 - 72m2 - 4 Tầng,275875,"[datetime.datetime(2023, 8, 18, 16, 42)]",Quận 6,10.0,72.0,4.0,5.0
https://batdongsan.vn/hem-1-sec-7m-ngay-vong-xoay-cv-phu-lam-hau-giang-96m2-2-tang-no-hau-r275873,"Hẻm 1 SẸC 7m Ngay vòng xoay CV Phú Lâm- Hậu Giang – 96m2 – 2 Tầng, Nở hậu",275873,"[datetime.datetime(2023, 8, 18, 16, 58)]",Quận 6,11.0,96.0,2.0,2.0
https://batdongsan.vn/ban-nha-3-xe-tai-ne-tan-hoa-dong-binh-tan-74m2-35x-ty-0948362610-r275870,"BÁN NHÀ 3 XE TẢI NÉ TÂN HÒA ĐÔNG, BÌNH TÂN 74M2 3,5X TỶ 0948362610",275870,"[datetime.datetime(2023, 8, 18, 17, 46)]",Bình Tân,3.55,74.0,,
https://batdongsan.vn/nha-dep-hem-xe-hoi-le-quang-dinh-phog-1-go-vap-ngang-7-no-hau-94-x-10-5-tang-nhinh-11-ty-r275868,"Nhà Đẹp Hẻm Xe Hơi Lê Quang Định Phờg 1 Gò Vấp Ngang 7 nở hậu 9.4 x 10, 5 Tầng Nhỉnh 11 Tỷ",275868,"[datetime.datetime(2023, 8, 18, 19, 26)]",Gò Vấp,11.8,79.0,4.0,4.0
https://batdongsan.vn/nha-hem-nhua-gan-hoang-van-thu-phuong-9-phu-nhuan-3-tang-ngang-37m-chi-3x-ty-r275865,"Nhà hẻm nhựa gần Hoàng Văn Thụ, phường 9 - Phú Nhuận, 3 tầng, ngang 3.7m, chỉ 3.x tỷ",275865,"[datetime.datetime(2023, 8, 18, 21, 8)]",Phú Nhuận,3.8,31.0,2.0,2.0
https://batdongsan.vn/giap-tan-phu-ke-mt-tan-ky-tan-quy-nha-3-tang-7x15m-o-to-hon-5ty-r275863,"Giáp Tân Phú, Kế MT Tân Kỳ Tân Quý, Nhà 3 Tầng 7x15m, Ô Tô, Hơn 5T.ỷ",275863,"[datetime.datetime(2023, 8, 18, 21, 36)]",Bình Tân,5.68,115.0,4.0,3.0
https://batdongsan.vn/nha-2-ty-900-xe-hoi-ngu-trong-nha-4x10-2-pn-le-dinh-can-binh-tan-r275862,"NHÀ 2 TỶ 900 - XE HƠI NGỦ TRONG NHÀ - 4x10, 2 PN - LÊ ĐÌNH CẨN BÌNH TÂN",275862,"[datetime.datetime(2023, 8, 19, 1, 11)]",Bình Tân,2.9,40.0,2.0,
https://batdongsan.vn/nha-ngay-cho-ba-chieu-phuong-2-binh-thanh-4-tang-ngang-41m-nhinh-4-ty-r275860,"Nhà ngay chợ Bà Chiểu, phường 2 - Bình Thạnh, 4 tầng, ngang 4.1m, nhỉnh 4 tỷ",275860,"[datetime.datetime(2023, 8, 19, 6, 58)]",Bình Thạnh,4.3,30.0,3.0,3.0
https://batdongsan.vn/gia-cua-nhua-gia-go-co-o-kinh-cua-composite-abs-dai-loan-r275851,"Giá cửa nhựa giả gỗ có ô kính | Cửa Composite, ABS, Đài Loan",275851,"[datetime.datetime(2023, 8, 19, 10, 10)]",Thủ Đức,,,,
https://batdongsan.vn/hem-xe-hoi-duong-nguyen-phuc-chu-phuong-15-tan-binh-ngang-42m-x-25m-2-tang-chi-6-ty-xiu-r275839,"Hẻm Xe Hơi Đường Nguyễn Phúc Chu Phường 15 Tân Bình, Ngang 4.2m x 25m, 2 Tầng Chỉ 6 Tỷ Xíu",275839,"[datetime.datetime(2023, 8, 19, 12, 9)]",Tân Bình,6.7,105.0,4.0,4.0
